EMPRESA_SIGLA,EMPRESA_NOME,EMPRESA_NACIONALIDADE,ANO,MES,AEROPORTO_DE_ORIGEM_SIGLA,AEROPORTO_DE_ORIGEM_REGIAO,AEROPORTO_DE_ORIGEM_PAIS,AEROPORTO_DE_DESTINO_SIGLA,AEROPORTO_DE_DESTINO_PAIS,NATUREZA,GRUPO_DE_VOO,PASSAGEIROS_PAGOS,CARGA_PAGA_KG,ASK,RPK,COMBUSTIVEL_LITROS,DISTANCIA_VOADA_KM,DECOLAGENS,ASSENTOS,PAYLOAD,HORAS_VOADAS
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBCG,BRASIL,DOMÉSTICA,REGULAR,13479.0,36808.0,17747145.0,12090663.0,464214.0,95979.0,107.0,19785.0,2110894.0,192.55
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBCN,BRASIL,DOMÉSTICA,REGULAR,893.0,0.0,1022256.0,613491.0,27702.0,5496.0,8.0,1488.0,158400.0,12.8167
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBCT,BRASIL,DOMÉSTICA,REGULAR,28838.0,29166.0,13830504.0,9545378.0,486403.0,82419.0,249.0,41784.0,4591136.0,265.517
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBCX,BRASIL,DOMÉSTICA,REGULAR,956.0,100.0,854856.0,732296.0,24390.0,4596.0,6.0,1116.0,118800.0,10.2167
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBDB,BRASIL,DOMÉSTICA,REGULAR,1148.0,0.0,1219011.0,943146.0,35929.0,7287.0,7.0,1171.0,130894.0,13.9167
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBDN,BRASIL,DOMÉSTICA,REGULAR,3628.0,3376.0,2639904.0,1920818.0,96217.0,15934.0,31.0,5136.0,567564.0,42.0833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBFI,BRASIL,DOMÉSTICA,REGULAR,6181.0,898.0,6374244.0,5074601.0,177344.0,34482.0,42.0,7764.0,827747.0,72.1333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBFL,BRASIL,DOMÉSTICA,REGULAR,26658.0,24864.0,16439744.0,13110120.0,486215.0,88816.0,182.0,33688.0,3592041.0,231.183
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBFZ,BRASIL,DOMÉSTICA,REGULAR,8488.0,28667.0,21962115.0,19722003.0,492767.0,128142.0,54.0,9255.0,1069200.0,188.417
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBGL,BRASIL,DOMÉSTICA,REGULAR,156.0,0.0,56160.0,56160.0,3500.0,360.0,1.0,156.0,19800.0,1.5
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBGO,BRASIL,DOMÉSTICA,REGULAR,22008.0,53863.0,23909514.0,18090576.0,652123.0,137274.0,167.0,29087.0,3175598.0,287.35
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBGR,BRASIL,DOMÉSTICA,REGULAR,0.0,0.0,5208.0,4116.0,1428.0,28.0,1.0,186.0,19800.0,0.95
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBMG,BRASIL,DOMÉSTICA,REGULAR,816.0,238.0,583128.0,445536.0,21614.0,3276.0,6.0,1068.0,114947.0,7.73333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBMO,BRASIL,DOMÉSTICA,REGULAR,3966.0,12815.0,8688080.0,7725768.0,187327.0,48700.0,25.0,4460.0,495000.0,74.9
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBNF,BRASIL,DOMÉSTICA,REGULAR,23781.0,8457.0,11547702.0,9845334.0,392828.0,67896.0,164.0,27893.0,3046844.0,188.183
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBPA,BRASIL,DOMÉSTICA,REGULAR,41870.0,63876.0,48805120.0,34913594.0,1325703.0,290786.0,347.0,58240.0,6381269.0,590.85
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBPS,BRASIL,DOMÉSTICA,REGULAR,1513.0,508.0,2191800.0,1700612.0,56205.0,12364.0,11.0,1950.0,210094.0,21.3
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBRF,BRASIL,DOMÉSTICA,REGULAR,27675.0,102957.0,65123981.0,58920075.0,1388077.0,359801.0,169.0,30589.0,3338494.0,542.0
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBRJ,BRASIL,DOMÉSTICA,REGULAR,58675.0,23898.0,31153188.0,21475050.0,1134579.0,200568.0,548.0,85118.0,10565278.0,604.533
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBSG,BRASIL,DOMÉSTICA,REGULAR,3299.0,5917.0,8791692.0,8078224.0,206196.0,51128.0,22.0,3783.0,431747.0,75.5
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBSV,BRASIL,DOMÉSTICA,REGULAR,40965.0,152229.0,69787920.0,60888680.0,1579877.0,386280.0,261.0,47154.0,5059916.0,635.767
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBUL,BRASIL,DOMÉSTICA,REGULAR,784.0,196.0,536544.0,432768.0,17492.0,3312.0,6.0,972.0,111094.0,8.78333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBVT,BRASIL,DOMÉSTICA,REGULAR,12203.0,51312.0,14506128.0,9225468.0,379075.0,79380.0,105.0,19188.0,2055882.0,165.4
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSP,SUDESTE,BRASIL,SBZM,BRASIL,DOMÉSTICA,REGULAR,660.0,0.0,477648.0,282480.0,13924.0,2568.0,6.0,1116.0,118800.0,7.61667
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSV,NORDESTE,BRASIL,SBBR,BRASIL,DOMÉSTICA,REGULAR,14783.0,5787.0,17355660.0,16039555.0,445926.0,93310.0,86.0,15996.0,1702800.0,169.233
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSV,NORDESTE,BRASIL,SBCF,BRASIL,DOMÉSTICA,REGULAR,5889.0,8299.0,7058880.0,5988480.0,185417.0,38400.0,40.0,7353.0,788147.0,71.95
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSV,NORDESTE,BRASIL,SBFZ,BRASIL,DOMÉSTICA,REGULAR,8130.0,16344.0,9255760.0,8260080.0,223570.0,49784.0,49.0,9110.0,970200.0,88.25
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSV,NORDESTE,BRASIL,SBGL,BRASIL,DOMÉSTICA,REGULAR,1707.0,853.0,2265480.0,2079126.0,53391.0,12180.0,10.0,1860.0,198000.0,21.0833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSV,NORDESTE,BRASIL,SBGO,BRASIL,DOMÉSTICA,REGULAR,3944.0,562.0,5290920.0,4898448.0,126838.0,28566.0,23.0,4260.0,455400.0,47.85
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSV,NORDESTE,BRASIL,SBGR,BRASIL,DOMÉSTICA,REGULAR,17012.0,43461.0,26379936.0,24702876.0,686980.0,149556.0,103.0,18168.0,1981129.0,256.133
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSV,NORDESTE,BRASIL,SBIL,BRASIL,DOMÉSTICA,REGULAR,0.0,0.0,41850.0,32400.0,1679.0,225.0,1.0,186.0,19800.0,0.766667
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSV,NORDESTE,BRASIL,SBJP,BRASIL,DOMÉSTICA,REGULAR,3270.0,7723.0,2866581.0,2416530.0,70432.0,15519.0,21.0,3879.0,415800.0,31.45
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSV,NORDESTE,BRASIL,SBKG,BRASIL,DOMÉSTICA,REGULAR,2267.0,14334.0,2602782.0,1663683.0,86886.0,18387.0,27.0,3822.0,438275.0,36.05
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSV,NORDESTE,BRASIL,SBKP,BRASIL,DOMÉSTICA,REGULAR,4060.0,2794.0,6403536.0,5919480.0,160996.0,34992.0,24.0,4392.0,475200.0,59.0167
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSV,NORDESTE,BRASIL,SBMO,BRASIL,DOMÉSTICA,REGULAR,4297.0,1866.0,2427516.0,2010996.0,58352.0,13104.0,28.0,5187.0,554400.0,31.0167
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSV,NORDESTE,BRASIL,SBRF,BRASIL,DOMÉSTICA,REGULAR,4749.0,19583.0,3862848.0,3082101.0,96667.0,20768.0,32.0,5952.0,633600.0,43.0667
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSV,NORDESTE,BRASIL,SBRJ,BRASIL,DOMÉSTICA,REGULAR,19716.0,13231.0,25821504.0,23943888.0,796119.0,172584.0,141.0,21096.0,2730152.0,302.45
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSV,NORDESTE,BRASIL,SBSG,BRASIL,DOMÉSTICA,REGULAR,4517.0,4142.0,4787640.0,3875586.0,115460.0,25740.0,30.0,5580.0,594000.0,46.9333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSV,NORDESTE,BRASIL,SBSL,BRASIL,DOMÉSTICA,REGULAR,2881.0,29378.0,4416012.0,3800039.0,103161.0,23742.0,18.0,3348.0,356400.0,38.45
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSV,NORDESTE,BRASIL,SBSP,BRASIL,DOMÉSTICA,REGULAR,42272.0,32282.0,68913240.0,62522600.0,1776186.0,377400.0,255.0,46563.0,4983499.0,653.983
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSV,NORDESTE,BRASIL,SBVC,BRASIL,DOMÉSTICA,REGULAR,361.0,0.0,199206.0,128877.0,6464.0,1071.0,3.0,558.0,59400.0,3.53333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBSV,NORDESTE,BRASIL,SBVT,BRASIL,DOMÉSTICA,REGULAR,3926.0,2632.0,3897592.0,3443520.0,109378.0,21100.0,25.0,4618.0,495000.0,40.35
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBTE,NORDESTE,BRASIL,SBGR,BRASIL,DOMÉSTICA,REGULAR,4195.0,5475.0,9672000.0,8725600.0,219555.0,52000.0,25.0,4650.0,495000.0,79.3
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBTE,NORDESTE,BRASIL,SBSL,BRASIL,DOMÉSTICA,REGULAR,0.0,0.0,0.0,0.0,36071.0,6340.0,20.0,0.0,464874.0,17.0667
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBUL,SUDESTE,BRASIL,SBGR,BRASIL,DOMÉSTICA,REGULAR,11223.0,7587.0,6945580.0,6135352.0,229851.0,37660.0,70.0,12910.0,1386000.0,99.05
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBUL,SUDESTE,BRASIL,SBSP,BRASIL,DOMÉSTICA,REGULAR,757.0,126.0,536544.0,417864.0,21754.0,3312.0,6.0,972.0,111094.0,9.06667
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBVC,NORDESTE,BRASIL,SBCF,BRASIL,DOMÉSTICA,REGULAR,0.0,0.0,85146.0,77742.0,7511.0,617.0,1.0,138.0,15947.0,2.03333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBVC,NORDESTE,BRASIL,SBGR,BRASIL,DOMÉSTICA,REGULAR,6085.0,1878.0,8280720.0,6632367.0,202836.0,46746.0,42.0,7440.0,816188.0,84.6333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBVC,NORDESTE,BRASIL,SBSV,BRASIL,DOMÉSTICA,REGULAR,356.0,0.0,191709.0,127092.0,6294.0,1071.0,3.0,537.0,59400.0,2.61667
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBVT,SUDESTE,BRASIL,SBGR,BRASIL,DOMÉSTICA,REGULAR,8468.0,44503.0,8037300.0,6181640.0,224644.0,43800.0,60.0,11010.0,1180294.0,96.0833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBVT,SUDESTE,BRASIL,SBRJ,BRASIL,DOMÉSTICA,REGULAR,10529.0,21906.0,6039466.0,4476177.0,265598.0,41481.0,99.0,14414.0,1790668.0,107.983
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBVT,SUDESTE,BRASIL,SBSP,BRASIL,DOMÉSTICA,REGULAR,13879.0,47535.0,14183316.0,10492524.0,425839.0,77868.0,103.0,18761.0,2012429.0,168.65
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBVT,SUDESTE,BRASIL,SBSV,BRASIL,DOMÉSTICA,REGULAR,3715.0,11142.0,3727104.0,3135460.0,95096.0,20256.0,24.0,4416.0,471347.0,36.0833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,3,SBZM,SUDESTE,BRASIL,SBSP,BRASIL,DOMÉSTICA,REGULAR,647.0,0.0,477648.0,276916.0,17504.0,2568.0,6.0,1116.0,118800.0,8.06667
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBAR,NORDESTE,BRASIL,SBGL,BRASIL,DOMÉSTICA,REGULAR,1479.0,804.0,3272932.0,2172651.0,74306.0,17628.0,12.0,2228.0,237600.0,28.5667
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBAR,NORDESTE,BRASIL,SBGR,BRASIL,DOMÉSTICA,REGULAR,12739.0,13689.0,23832490.0,21719995.0,606678.0,132990.0,78.0,13978.0,1517429.0,218.633
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBE,NORTE,BRASIL,SBBR,BRASIL,DOMÉSTICA,REGULAR,6955.0,8739.0,15533232.0,12222184.0,340030.0,83824.0,52.0,9636.0,1029600.0,134.217
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBE,NORTE,BRASIL,SBGL,BRASIL,DOMÉSTICA,REGULAR,2058.0,9231.0,7255872.0,5037984.0,150403.0,39168.0,16.0,2964.0,316800.0,55.3
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBE,NORTE,BRASIL,SBGR,BRASIL,DOMÉSTICA,REGULAR,5367.0,26736.0,16818474.0,13208187.0,361973.0,91057.0,37.0,6834.0,728747.0,137.05
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBE,NORTE,BRASIL,SBMQ,BRASIL,DOMÉSTICA,REGULAR,3269.0,46728.0,1279152.0,1075501.0,44778.0,6909.0,21.0,3888.0,415800.0,20.0167
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBE,NORTE,BRASIL,SBSN,BRASIL,DOMÉSTICA,REGULAR,2437.0,38631.0,3433560.0,2240760.0,86875.0,18460.0,26.0,4836.0,514800.0,36.6667
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBBE,BRASIL,DOMÉSTICA,REGULAR,7081.0,61402.0,15291432.0,12573600.0,334668.0,82212.0,51.0,9486.0,1009800.0,130.767
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBBV,BRASIL,DOMÉSTICA,REGULAR,3038.0,50904.0,11598710.0,7625380.0,250143.0,62750.0,25.0,4621.0,495000.0,91.0
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBCF,BRASIL,DOMÉSTICA,REGULAR,7933.0,16849.0,5737428.0,4688403.0,158107.0,31914.0,54.0,9708.0,1046082.0,70.9333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBCT,BRASIL,DOMÉSTICA,REGULAR,8436.0,13740.0,10880592.0,9127752.0,261589.0,59510.0,55.0,10056.0,1081294.0,106.4
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBCY,BRASIL,DOMÉSTICA,REGULAR,1715.0,9317.0,1633080.0,1505770.0,45125.0,8780.0,10.0,1860.0,198000.0,17.7
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBEG,BRASIL,DOMÉSTICA,REGULAR,6867.0,76364.0,16675644.0,13563091.0,361904.0,89654.0,46.0,8556.0,910800.0,138.133
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBFL,BRASIL,DOMÉSTICA,REGULAR,2275.0,1510.0,3666060.0,2989350.0,79281.0,19710.0,15.0,2790.0,297000.0,34.1667
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBFZ,BRASIL,DOMÉSTICA,REGULAR,8835.0,33730.0,16649280.0,14948820.0,367471.0,89676.0,53.0,9840.0,1049400.0,140.167
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBGL,BRASIL,DOMÉSTICA,REGULAR,4217.0,22512.0,4623012.0,3854338.0,106713.0,25592.0,28.0,5058.0,546694.0,49.2667
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBGO,BRASIL,DOMÉSTICA,REGULAR,2997.0,5180.0,718830.0,488511.0,29832.0,4075.0,25.0,4410.0,475735.0,21.4333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBGR,BRASIL,DOMÉSTICA,REGULAR,18859.0,51692.0,22104315.0,16124445.0,623427.0,139365.0,163.0,25853.0,3262269.0,290.433
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBJP,BRASIL,DOMÉSTICA,REGULAR,3579.0,17704.0,7297380.0,6130827.0,151160.0,39399.0,23.0,4260.0,455400.0,63.5833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBKP,BRASIL,DOMÉSTICA,REGULAR,3077.0,7004.0,3658032.0,2455446.0,89108.0,19950.0,25.0,4584.0,491147.0,44.9833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBMA,BRASIL,DOMÉSTICA,REGULAR,3809.0,30795.0,5618850.0,4475575.0,138636.0,31725.0,27.0,4782.0,515335.0,53.5333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBMO,BRASIL,DOMÉSTICA,REGULAR,4053.0,3946.0,6915576.0,6051129.0,139304.0,37325.0,25.0,4632.0,495000.0,58.5833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBMQ,BRASIL,DOMÉSTICA,REGULAR,2799.0,21932.0,6710880.0,5049396.0,139989.0,36080.0,20.0,3720.0,396000.0,54.9333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBPA,BRASIL,DOMÉSTICA,REGULAR,7986.0,16564.0,15658380.0,12817530.0,352675.0,86670.0,54.0,9756.0,1046082.0,145.033
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBPJ,BRASIL,DOMÉSTICA,REGULAR,4671.0,36394.0,3713340.0,2905362.0,107865.0,21148.0,34.0,5970.0,650082.0,46.35
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBPV,BRASIL,DOMÉSTICA,REGULAR,4614.0,52497.0,10297146.0,9159382.0,227104.0,55361.0,29.0,5394.0,574200.0,83.75
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBRB,BRASIL,DOMÉSTICA,REGULAR,3090.0,28764.0,10110960.0,8568495.0,216672.0,54360.0,24.0,4464.0,475200.0,81.75
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBRF,BRASIL,DOMÉSTICA,REGULAR,7556.0,47084.0,15302808.0,12497624.0,329679.0,86008.0,52.0,9252.0,1032939.0,136.367
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBRJ,BRASIL,DOMÉSTICA,REGULAR,22742.0,15698.0,26272608.0,20978368.0,765409.0,180960.0,195.0,28311.0,3491112.0,343.067
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBSG,BRASIL,DOMÉSTICA,REGULAR,7603.0,9466.0,16672194.0,13464913.0,345963.0,92092.0,52.0,9414.0,1010335.0,142.833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBSL,BRASIL,DOMÉSTICA,REGULAR,1963.0,15665.0,3701958.0,3005353.0,77815.0,19903.0,13.0,2418.0,257400.0,30.85
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBSP,BRASIL,DOMÉSTICA,REGULAR,39713.0,29682.0,53162352.0,34629736.0,1354979.0,293864.0,337.0,60966.0,6553157.0,610.633
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBSV,BRASIL,DOMÉSTICA,REGULAR,13422.0,28093.0,16886940.0,14562870.0,386287.0,93310.0,86.0,15564.0,1668123.0,161.917
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2023,4,SBBR,CENTRO-OESTE,BRASIL,SBTE,BRASIL,DOMÉSTICA,REGULAR,3053.0,15932.0,5600520.0,4042172.0,128375.0,30452.0,23.0,4230.0,451547.0,50.7833
